,id_in_source_file,date,tags_top,title,url,body,tags_bottom,video_duration_seconds,file_key,datetime,dat,year,year_month,hour,weekday,whole newscast,body_token_final,title_token_final
89,115,2023-01-26 18:00:00,Политика,Владимир Путин в преддверии Дня памяти жертв Холокоста провел встречу c лидерами еврейских общин России,https://www.1tv.ru/news/2023-01-26/446025-vladimir_putin_v_preddverii_dnya_pamyati_zhertv_holokosta_provel_vstrechu_c_liderami_evreyskih_obschin_rossii,"Россия категорически не приемлет попытки предать забвению преступления нацистов, не имеющие срока давности. И наша политика направлена на то, чтобы в будущем никогда не случилось трагедии, подобной Холокосту.  Эти заявления Владимир Путин сделал сегодня на встрече с главным раввином России Берлом Лазаром и главой Федерации еврейских общин Александром Бородой. Беседа состоялась в Кремле в канун Международного дня памяти жертв Холокоста. Он установлен в годовщину освобождения узников Освенцима. В годы Второй мировой войны фашисты уничтожили в «лагерях смерти» шесть миллионов человек, в основном евреев. И в России об этом помнят как об одной из самых страшных страниц нашей истории. Владимир ПутинПозиция нашей страны хорошо известна. Из всех уничтоженных нацистами евреев большинство как раз были гражданами Советского Союза, и это наша общая боль. Вы знаете нашу позицию и сегодня. Она заключается в том, что мы категорически против предания забвению преступлений подобного рода, которые не имеют срока давности. И делаем это, проводим такую политику для того, чтобы ничего подобного в истории человечества больше никогда не повторилось.Знаю позицию еврейской общины России, знаю позицию Государства Израиль по поводу роли и значения Красной армии в победе над нацизмом, над фашизмом, и мы это высоко очень ценим, но – еще раз хочу повторить – для нашего народа это имеет особое значение.Вы знаете также, что следственные органы Российской Федерации, прокуратура и сегодня проводят серьезную работу по выявлению преступлений подобного рода, причем в отношении всех граждан бывшего Советского Союза, вне зависимости от их национальности. К сожалению, под различными предлогами многие страны уклоняются от солидарной работы в этой важнейшей сфере. Но мы, вне зависимости от текущей политической конъюнктуры, будем продолжать это делать. Берл ЛазарДля нас эти страдания страшны и сегодня. Каждый год, когда мы вспоминаем эти события, все время говорим: больше никогда. Не случайно завтра также годовщина [снятия] блокады Ленинграда – это также время, когда мы вспоминаем о тех страданиях, которые были тогда. Когда невинные люди страдают просто потому, что кто-то нападает на них, – это страшно, это необъяснимо и невыносимо. Поэтому огромное Вам спасибо за все, что Вы делали, делаете. Тем более сегодня в России евреи чувствуют себя действительно комфортно, и слава Богу за то, что реально происходит у нас сегодня в стране.","Политика,История,Владимир Путин,Александр Борода,Берл Лазар",181.0,0-15,2023-01-26 18:00:00,2023-01-26,2023,2023-01,18,3,False,"['россия', 'категорически', 'приемлет', 'попытка', 'предать', 'забвение', 'преступление', 'нацист', 'иметь', 'срок', 'давность', 'политика', 'направить', 'будущее', 'случиться', 'трагедия', 'подобный', 'холокост', ' ', 'заявление', 'владимир', 'путин', 'сделать', 'сегодня', 'встреча', 'главный', 'раввин', 'россия', 'берлом', 'лазар', 'глава', 'федерация', 'еврейский', 'община', 'александр', 'бородой', 'беседа', 'состояться', 'кремль', 'канун', 'международный', 'день', 'память', 'жертва', 'холокост', 'установить', 'годовщина', 'освобождение', 'узник', 'освенцим', 'год', 'второй', 'мировой', 'война', 'фашист', 'уничтожить', 'лагерь', 'смерть', 'шесть', 'миллион', 'человек', 'основный', 'еврей', 'россия', 'помнить', 'страшный', 'страница', 'история', 'владимир', 'путинпозиция', 'страна', 'известный', 'уничтожить', 'нацист', 'еврей', 'большинство', 'раз', 'гражданин', 'советский', 'союз', 'общий', 'боль', 'знать', 'позиция', 'сегодня', 'заключаться', 'категорически', 'против', 'предание', 'забвение', 'преступление', 'род', 'иметь', 'срок', 'давность', 'делать', 'проводить', 'политика', 'история', 'человечество', 'повториться', 'знать', 'позиция', 'еврейский', 'община', 'россия', 'знать', 'позиция', 'государство', 'израиль', 'повод', 'роль', 'значение', 'красный', 'армия', 'победа', 'нацизм', 'фашизм', 'высоко', 'ценить', 'раз', 'повторить', 'народ', 'особый', 'значение', 'знать', 'следственный', 'орган', 'российский', 'федерация', 'прокуратура', 'сегодня', 'проводить', 'серьёзный', 'работа', 'выявление', 'преступление', 'род', 'отношение', 'гражданин', 'бывший', 'советский', 'союз', 'зависимость', 'национальность', 'сожаление', 'различный', 'предлог', 'страна', 'уклоняться', 'солидарный', 'работа', 'важный', 'сфера', 'зависимость', 'текущий', 'политический', 'конъюнктура', 'продолжать', 'делать', 'берл', 'лазардля', 'страдание', 'страшный', 'сегодня', 'год', 'вспоминать', 'событие', 'время', 'говорить', 'случайно', 'завтра', 'годовщина', 'снятие', 'блокада', 'ленинград', 'время', 'вспоминать', 'страдание', 'невинный', 'человек', 'страдать', 'нападать', 'страшный', 'необъяснимый', 'невыносимый', 'огромный', 'спасибо', 'делать', 'делать', 'сегодня', 'россия', 'еврей', 'чувствовать', 'комфортно', 'слава', 'бог', 'реально', 'происходить', 'сегодня', 'страна']","['владимир', 'путин', 'преддверие', 'день', 'память', 'жертва', 'холокост', 'провести', 'встреча', 'c', 'лидер', 'еврейский', 'община', 'россия']"
90,109,2023-01-26 15:20:00,Общество,Выпуск новостей в 15:00 от 26.01.2023,https://www.1tv.ru/news/2023-01-26/446014-vypusk_novostey_v_15_00_ot_26_01_2023,"Смотрите в этом выпуске: власти Киева подтвердили несколько попаданий по важным объектам критической инфраструктуры; в ряде украинских регионов сообщают о взрывах на объектах критической инфраструктуры; на тренировочном полигоне в Германии в ближайшие дни начнется обучение украинских военных; 	Патриарх Кирилл заявил, что киевские власти ведут против России войну на духовном фронте.",Общество,928.0,0-15,2023-01-26 15:20:00,2023-01-26,2023,2023-01,15,3,True,"['смотреть', 'выпуск', 'власть', 'киев', 'подтвердить', 'попадание', 'важный', 'объект', 'критический', 'инфраструктура', 'ряд', 'украинских', 'регион', 'сообщать', 'взрыв', 'объект', 'критический', 'инфраструктура', 'тренировочный', 'полигон', 'германия', 'день', 'начаться', 'обучение', 'украинских', 'военный', '\t', 'патриарх', 'кирилл', 'заявить', 'киевский', 'власть', 'вести', 'против', 'россия', 'война', 'духовный', 'фронт']","['выпуск', 'новость', '15:00', '26.01.2023']"
91,110,2023-01-26 15:07:00,Общество,"Сергей Кириенко: Когда все меняется, выигрывает тот, кто может предсказать эти изменения",https://www.1tv.ru/news/2023-01-26/446018-sergey_kirienko_kogda_vse_menyaetsya_vyigryvaet_tot_kto_mozhet_predskazat_eti_izmeneniya,"Проявить себя, раскрыть творческий потенциал, глубже изучать школьные предметы. Такая возможность будет у участников детско-юношеского объединения «Сила — в знании». О его создании объявили сегодня на конференции, документ подписали представители российского общества «Знание» и Минпросвещения. Ребята смогут участвовать в различных интеллектуальных конкурсах, получать путевки в международные и всероссийские детские центры, проходить практику и стажировки в различных организациях, а еще — участвовать в создании проектов вместе с известными наставниками. Направлений множество: точные, естественные науки, гуманитарные. И главное — целеустремленность. «В быстро меняющемся мире возможность использовать изменения для того, чтобы двигаться вперед, для того, чтобы выигрывать в конкурентной борьбе. Это важнейшая задача и для России в целом, и для каждого человека, для каждого молодого человека абсолютно точно и, конечно, здесь действительно девиз, который заложен в название создаваемой вами организации «Силы в знаниях». Это ровно так, когда все быстро меняется, выигрывает тот, кто лучше понимает, как оно меняется, кто может предсказать, где эти изменения окажутся завтра. И в технологиях так и в коммуникациях, и взаимоотношениях людей так, и в любом развитии, безусловно, так», — отметил Сергей Кириенко.","Общество,Образование,Сергей Кириенко",81.0,0-15,2023-01-26 15:07:00,2023-01-26,2023,2023-01,15,3,False,"['проявить', 'раскрыть', 'творческий', 'потенциал', 'глубокий', 'изучать', 'школьный', 'предмет', 'возможность', 'участник', 'детско', 'юношеский', 'объединение', 'сила', 'знание', 'создание', 'объявить', 'сегодня', 'конференция', 'документ', 'подписать', 'представитель', 'российский', 'общество', 'знание', 'минпросвещения', 'ребята', 'участвовать', 'различный', 'интеллектуальный', 'конкурс', 'получать', 'путёвка', 'международный', 'всероссийский', 'детский', 'центр', 'проходить', 'практика', 'стажировка', 'различный', 'организация', 'участвовать', 'создание', 'проект', 'вместе', 'известный', 'наставник', 'направление', 'множество', 'точный', 'естественный', 'наука', 'гуманитарный', 'главный', 'целеустремлённость', 'быстро', 'меняться', 'мир', 'возможность', 'использовать', 'изменение', 'двигаться', 'вперёд', 'выигрывать', 'конкурентный', 'борьба', 'важный', 'задача', 'россия', 'целое', 'каждый', 'человек', 'каждый', 'молодой', 'человек', 'абсолютно', 'девиз', 'заложить', 'название', 'создавать', 'организация', 'сила', 'знание', 'ровно', 'быстро', 'меняться', 'выигрывать', 'лучше', 'понимать', 'меняться', 'предсказать', 'изменение', 'оказаться', 'завтра', 'технология', 'коммуникация', 'взаимоотношение', 'человек', 'развитие', 'отметить', 'сергей', 'кириенко']","['сергей', 'кириенко', 'меняться', 'выигрывать', 'предсказать', 'изменение']"
92,111,2023-01-26 15:05:00,Общество,"Патриарх Кирилл заявил, что киевские власти ведут против России войну на духовном фронте",https://www.1tv.ru/news/2023-01-26/446017-patriarh_kirill_zayavil_chto_kievskie_vlasti_vedut_protiv_rossii_voynu_na_duhovnom_fronte,"Киевские власти и их зарубежные покровители делают все для разжигания вражды. Под ударом — и Украинская православная церковь. Об этом заявил Патриарх Московский и всея Руси Кирилл на Рождественских парламентских встречах в Госдуме. Искоренить традиционную веру, стравить русских и украинцев — вот, чего добиваются внешние силы, и этому нужно противостоять. Подробнее — в репортаже Дмитрия Кочеткова.  ","Общество,Религия,Специальная военная операция на Украине,патриарх Кирилл",314.0,0-15,2023-01-26 15:05:00,2023-01-26,2023,2023-01,15,3,False,"['киевский', 'власть', 'зарубежный', 'покровитель', 'делать', 'разжигание', 'вражда', 'удар', 'украинская', 'православный', 'церковь', 'заявить', 'патриарх', 'московский', 'русь', 'кирилл', 'рождественский', 'парламентский', 'встреча', 'госдума', 'искоренить', 'традиционный', 'вера', 'стравить', 'русских', 'украинец', 'добиваться', 'внешний', 'сила', 'противостоять', 'подробный', 'репортаж', 'дмитрий', 'кочетков', ' ']","['патриарх', 'кирилл', 'заявить', 'киевский', 'власть', 'вести', 'против', 'россия', 'война', 'духовный', 'фронт']"
93,107,2023-01-26 15:04:00,В мире,На тренировочном полигоне в Германии в ближайшие дни начнется обучение украинских военных,https://www.1tv.ru/news/2023-01-26/446023-na_trenirovochnom_poligone_v_germanii_v_blizhayshie_dni_nachnetsya_obuchenie_ukrainskih_voennyh,"Сначала знакомство с БМП «Мардер», а после с танками «Леопард». Об этом сообщают западные СМИ, цитируя главу немецкого Минобороны Бориса Писториуса. Обещанная техника будет доставлена на Украину к концу марта, надеется министр.Германия под давлением Вашингтона пообещала отправить 14 машин из запасов Бундесвера и дать разрешение на экспорт другим странам. О планах поделиться вооружением уже заявили Польша, Британия, Франция, Норвегия, Финляндия, Словакия. Не остаются в стороне и США — обещали более 30 танков «Абрамс», только не прямо сейчас, а позже. Объясняют: придется заключать контракт с производителем, все может затянуться и до конца года, зато давят на европейских союзников, чтобы те ускорились. Британская газета «Таймс» пишет: эта ситуация доказала: Европа не в состоянии принимать самостоятельные решения. «Этот эпизод еще раз продемонстрировал зависимость европейцев от США в вопросах помощи Украине и уязвимость Европы перед перипетиями американской внутренней политики. Конфликт на Украине выявил неспособность европейских стран придерживаться, как выразился президент Франции Макрон, «стратегической автономности», — пишет издание.","В мире,Вооружение",78.0,0-15,2023-01-26 15:04:00,2023-01-26,2023,2023-01,15,3,False,"['знакомство', 'бмп', 'мардер', 'танк', 'леопард', 'сообщать', 'западный', 'сми', 'цитировать', 'глава', 'немецкий', 'минобороны', 'борис', 'писториуса', 'обещанная', 'техника', 'доставить', 'украина', 'конец', 'март', 'надеяться', 'министр', 'германия', 'давление', 'вашингтон', 'пообещать', 'отправить', '14', 'машина', 'запас', 'бундесвер', 'дать', 'разрешение', 'экспорт', 'страна', 'план', 'поделиться', 'вооружение', 'заявить', 'польша', 'британия', 'франция', 'норвегия', 'финляндия', 'словакия', 'оставаться', 'сторона', 'сша', 'обещать', '30', 'танк', 'абрамс', 'прямо', 'объяснять', 'прийтись', 'заключать', 'контракт', 'производитель', 'затянуться', 'конец', 'год', 'давить', 'европейский', 'союзник', 'ускориться', 'британский', 'газета', 'таймс', 'писать', 'ситуация', 'доказать', 'европа', 'состояние', 'принимать', 'самостоятельный', 'решение', 'эпизод', 'раз', 'продемонстрировать', 'зависимость', 'европеец', 'сша', 'вопрос', 'помощь', 'украина', 'уязвимость', 'европа', 'перипетиями', 'американский', 'внутренний', 'политика', 'конфликт', 'украина', 'выявить', 'неспособность', 'европейский', 'страна', 'придерживаться', 'выразиться', 'президент', 'франция', 'макрон', 'стратегический', 'автономность', 'писать', 'издание']","['тренировочный', 'полигон', 'германия', 'день', 'начаться', 'обучение', 'украинских', 'военный']"
94,108,2023-01-26 15:02:00,В мире,В ряде украинских регионов сообщают о взрывах на объектах критической инфраструктуры,https://www.1tv.ru/news/2023-01-26/446015-v_ryade_ukrainskih_regionov_soobschayut_o_vzryvah_na_ob_ektah_kriticheskoy_infrastruktury,"Сегодня на всей территории Украины объявляли воздушную тревогу. Приходят сообщения о взрывах. Киевская область, Днепропетровская, Николаевская, Житомирская, Винницкая, Львовская. Жители делятся кадрами. Власти Киева уже подтвердили попадание в энергетический объект. Ранее была информация, что один из ударов предположительно был в городскую электростанцию. Клубы черного дыма видны и над Одессой. Сообщается о повреждении объектов энергетики. А эти кадры, как утверждают авторы, из Ивано-Франковска — мощное пламя.Взрывы были и ночью. В частности, очевидцы писали о прилете беспилотника «Герань» в Днепропетровске, возможно, горел склад боеприпасов. 10 октября российские войска начали наносить удары по военным объектам Украины и по инфраструктуре, которая обеспечивает их работу, а также переброску подразделений ВСУ. ","В мире,Специальная военная операция на Украине",52.0,0-15,2023-01-26 15:02:00,2023-01-26,2023,2023-01,15,3,False,"['сегодня', 'территория', 'украина', 'объявлять', 'воздушный', 'тревога', 'приходить', 'сообщение', 'взрыв', 'киевский', 'область', 'днепропетровский', 'николаевский', 'житомирский', 'винницкий', 'львовский', 'житель', 'делиться', 'кадр', 'власть', 'киев', 'подтвердить', 'попадание', 'энергетический', 'объект', 'информация', 'удар', 'предположительно', 'городской', 'электростанция', 'клуб', 'чёрный', 'дым', 'видный', 'одесса', 'сообщаться', 'повреждение', 'объект', 'энергетика', 'кадр', 'утверждать', 'автор', 'ивано', 'франковска', 'мощный', 'пламя', 'взрыв', 'ночь', 'частность', 'очевидец', 'писать', 'прилёт', 'беспилотник', 'герань', 'днепропетровск', 'гореть', 'склад', 'боеприпас', '10', 'октябрь', 'российский', 'войско', 'начать', 'наносить', 'удар', 'военный', 'объект', 'украина', 'инфраструктура', 'обеспечивать', 'работа', 'переброска', 'подразделение', 'всу']","['ряд', 'украинских', 'регион', 'сообщать', 'взрыв', 'объект', 'критический', 'инфраструктура']"
95,106,2023-01-26 15:00:00,В мире,Российские военные заняли выгодные рубежи на Донецком направлении,https://www.1tv.ru/news/2023-01-26/446016-rossiyskie_voennye_zanyali_vygodnye_rubezhi_na_donetskom_napravlenii,"Угледар, Донецкая республика — об успешной операции сообщили в Минобороны. Всего за сутки авиация, ракетные войска и артиллерия поразили 83 артподараздедения украинских боевиков на огневых позициях, уничтожена военная техника в 119 районах. На Красно-Лиманском направлении разбиты два подразделения ВСУ. Несколько гаубиц и радиолокационные станции уничтожены на Херсонском направлении. Под Авдеевкой в ДНР сбит украинский штурмовик Су-25. «На Южно-Донецком и Запорожском направлениях подразделения группировки войск «Восток», продолжая наступательные действия, нанесли огневое поражение противнику в районах населенных пунктов Угледар Донецкой народной республики, Павловка и Левадное Запорожской области.Общие потери противника на данном направлении составили до 60 украинских военнослужащих, три боевые бронированные машины и два пикапа.Кроме того, в районах населенных пунктов Угледар Донецкой народной республики, Червоное и Канцеровка Запорожской области уничтожены два хранилища топлива для военной техники и три склада артиллерийских боеприпасов ВСУ», — сообщил официальный представитель Минобороны РФ Игорь Конашенков.Также в районе Угледара сбит украинский Су-25. А власти ДНР сообщили: перерезана трасса Покровск — Угледар. Ранее в республике заявили: наши бойцы вошли в город и закрепились на окраинах. Артиллерия наносит удары, чтобы сковать действия противника — тот пытается контратаковать. Угледар стратегически важен для продвижения российских войск. Он находится на возвышенности. Боевики выстроили там мощные укрепрайоны. Под землей — единая система тоннелей и шахт. Рядом — Авдеевка и Марьинка. Взятие Угледара поможет отрезать подвоз боеприпасов на этом направлении, — как раз оттуда украинские националисты наносят удары по Донецку, до него от Угледара всего около 60 километров. По словам властей ДНР, основная задача сейчас — взять город в клещи, как это делалось, к примеру, в районе Соледара. ","В мире,Специальная военная операция на Украине,Игорь Конашенков",144.0,0-15,2023-01-26 15:00:00,2023-01-26,2023,2023-01,15,3,False,"['угледар', 'донецкий', 'республика', 'успешный', 'операция', 'сообщить', 'минобороны', 'сутки', 'авиация', 'ракетный', 'войско', 'артиллерия', 'поразить', '83', 'артподараздедения', 'украинских', 'боевик', 'огневой', 'позиция', 'уничтожить', 'военный', 'техника', '119', 'район', 'красный', 'лиманский', 'направление', 'разбить', 'два', 'подразделение', 'всу', 'гаубица', 'радиолокационный', 'станция', 'уничтожить', 'херсонский', 'направление', 'авдеевка', 'днр', 'сбить', 'украинский', 'штурмовик', 'су-25', 'южно', 'донецкий', 'запорожский', 'направление', 'подразделение', 'группировка', 'войско', 'восток', 'продолжать', 'наступательный', 'действие', 'нанести', 'огневой', 'поражение', 'противник', 'район', 'населить', 'пункт', 'угледар', 'донецкий', 'народный', 'республика', 'павловка', 'левадное', 'запорожский', 'область', 'общий', 'потеря', 'противник', 'направление', 'составить', '60', 'украинских', 'военнослужащий', 'три', 'боевой', 'бронированный', 'машина', 'два', 'пикап', 'район', 'населить', 'пункт', 'угледар', 'донецкий', 'народный', 'республика', 'червоное', 'канцеровка', 'запорожский', 'область', 'уничтожить', 'два', 'хранилище', 'топливо', 'военный', 'техника', 'три', 'склад', 'артиллерийский', 'боеприпас', 'всу', 'сообщить', 'официальный', 'представитель', 'минобороны', 'рф', 'игорь', 'конашенков', 'район', 'угледара', 'сбить', 'украинский', 'су-25', 'власть', 'днр', 'сообщить', 'перерезать', 'трасса', 'покровск', 'угледар', 'республика', 'заявить', 'боец', 'войти', 'город', 'закрепиться', 'окраина', 'артиллерия', 'наносить', 'удар', 'сковать', 'действие', 'противник', 'пытаться', 'контратаковать', 'угледар', 'стратегически', 'важный', 'продвижение', 'российский', 'войско', 'находиться', 'возвышенность', 'боевик', 'выстроить', 'мощный', 'укрепрайоны', 'земля', 'единый', 'система', 'тоннель', 'шахта', 'авдеевка', 'марьинка', 'взятие', 'угледара', 'помочь', 'отрезать', 'подвоз', 'боеприпас', 'направление', 'раз', 'украинские', 'националист', 'наносить', 'удар', 'донецк', 'угледара', '60', 'километр', 'слово', 'власть', 'днр', 'основный', 'задача', 'взять', 'город', 'клещи', 'делаться', 'пример', 'район', 'соледара']","['российский', 'военный', 'занять', 'выгодный', 'рубеж', 'донецкий', 'направление']"
96,101,2023-01-26 14:15:00,Общество,Выпуск новостей в 14:00 от 26.01.2022,https://www.1tv.ru/news/2023-01-26/446007-vypusk_novostey_v_14_00_ot_26_01_2022,"Смотрите в этом выпуске: власти Киева подтвердили несколько попаданий по важным объектам критической инфраструктуры Украины, в Минобороны РФ сообщили об уничтожении сразу двух украинских штурмовиков Су-25 над территорией ДНР; российские следователи обнародовали очередное свидетельство зверств украинских нацистов в Мариуполе; 	Николай Патрушев: Используя нацистский марионеточный киевский режим, коллективный Запад ведет поход против России.",Общество,928.0,0-15,2023-01-26 14:15:00,2023-01-26,2023,2023-01,14,3,True,"['смотреть', 'выпуск', 'власть', 'киев', 'подтвердить', 'попадание', 'важный', 'объект', 'критический', 'инфраструктура', 'украина', 'минобороны', 'рф', 'сообщить', 'уничтожение', 'два', 'украинских', 'штурмовик', 'су-25', 'территория', 'днр', 'российский', 'следователь', 'обнародовать', 'очередной', 'свидетельство', 'зверство', 'украинских', 'нацист', 'мариуполь', '\t', 'николай', 'патрушев', 'использовать', 'нацистский', 'марионеточный', 'киевский', 'режим', 'коллективный', 'запад', 'вести', 'поход', 'против', 'россия']","['выпуск', 'новость', '14:00', '26.01.2022']"
97,102,2023-01-26 14:07:00,Общество,Движение по всем четырем полосам Крымского моста восстановят уже в марте,https://www.1tv.ru/news/2023-01-26/446011-dvizhenie_po_vsem_chetyrem_polosam_krymskogo_mosta_vosstanovyat_uzhe_v_marte,"Строители установили уже третий пролет левой автодорожной части Крымского моста. Эта работа прошла с опережением графика, в итоге движение по остальным полосам открылось раньше, чем планировалось. С помощью домкратов гигантскую конструкцию передвинули на опорные тумбы, и теперь она должна опуститься и занять свое проекторное положение, как это уже произошло с двумя предыдущими пролетами. На очереди еще один. Его установят через пять дней. И вскоре после этого можно будет укладывать асфальт. Движение по всем четырем полосам должны восстановить уже в марте.","Общество,Дорожное строительство",31.0,0-15,2023-01-26 14:07:00,2023-01-26,2023,2023-01,14,3,False,"['строитель', 'установить', 'третий', 'пролёт', 'левый', 'автодорожный', 'часть', 'крымский', 'мост', 'работа', 'пройти', 'опережение', 'график', 'итог', 'движение', 'остальным', 'полосам', 'открыться', 'планироваться', 'помощь', 'домкрат', 'гигантский', 'конструкция', 'передвинуть', 'опорный', 'тумба', 'опуститься', 'занять', 'проекторное', 'положение', 'произойти', 'два', 'предыдущий', 'пролёт', 'очередь', 'установить', 'пять', 'день', 'вскоре', 'укладывать', 'асфальт', 'движение', 'четыре', 'полосам', 'восстановить', 'март']","['движение', 'четыре', 'полосам', 'крымский', 'мост', 'восстановить', 'март']"
98,105,2023-01-26 14:06:00,Общество,Патриарх Кирилл: Киев пытается использовать УПЦ для разжигания русско-украинской вражды,https://www.1tv.ru/news/2023-01-26/446012-patriarh_kirill_kiev_pytaetsya_ispolzovat_upts_dlya_razzhiganiya_russko_ukrainskoy_vrazhdy,"Зарубежные покровители киевского режима ведут против нас войну и на духовном фронте, стравливая русских и украинцев. Об этом говорил сегодня Патриарх Московский и Всея Руси Кирилл на Рождественских парламентских встречах в Госдуме. По словам предстоятеля, в качестве орудия Запад использует Украинскую православную церковь. Нынешние гонения на священников со стороны Киева он назвал беспрецедентными и подчеркнул: это не что иное, как попытка внешних сил искоренить традиционную веру и разжечь вражду. «Совершенно убежден в том, что примирение в будущем невозможно без независимой от политической конъюнктуры Украинской православной церкви Именно поэтому такую ненависть она вызывает у нынешних архитекторов мировых конфликтов, не заинтересованных в том, чтобы наши народы жили в благополучии и мире. В настоящее время украинская церковь подвергается беспрецедентным преследованием со стороны государственной власти, эти гонения сопоставимы по своему размаху и цинизму разве что с гонениями за веру в веке XX в нашей стране, повсемерно проводятся обыски: в епархии, монастырях, на приходах по надуманным предлогам заводится уголовные дела.С каждым днем сильнее и сильнее звучат призывы полностью запретить деятельность канонической православной церкви. Все это можно расценивать как часть глобального внешнего заказа на уничтожение канонического православия в пределах отдельно взятой страны Украины», — отметил Патриарх Московский и всея Руси Кирилл.","Общество,Религия,патриарх Кирилл",87.0,0-15,2023-01-26 14:06:00,2023-01-26,2023,2023-01,14,3,False,"['зарубежный', 'покровитель', 'киевский', 'режим', 'вести', 'против', 'война', 'духовный', 'фронт', 'стравливать', 'русских', 'украинец', 'говорить', 'сегодня', 'патриарх', 'московский', 'русь', 'кирилл', 'рождественский', 'парламентский', 'встреча', 'госдума', 'слово', 'предстоятель', 'качество', 'орудие', 'запад', 'использовать', 'украинскую', 'православный', 'церковь', 'нынешний', 'гонение', 'священник', 'сторона', 'киев', 'назвать', 'беспрецедентный', 'подчеркнуть', 'иное', 'попытка', 'внешний', 'сила', 'искоренить', 'традиционный', 'вера', 'разжечь', 'вражда', 'Совершенно', 'убеждённый', 'примирение', 'будущее', 'невозможный', 'независимый', 'политический', 'конъюнктура', 'украинской', 'православный', 'церковь', 'ненависть', 'вызывать', 'архитектор', 'мировой', 'конфликт', 'заинтересованный', 'народ', 'жить', 'благополучие', 'мир', 'время', 'украинская', 'церковь', 'подвергаться', 'беспрецедентный', 'преследование', 'сторона', 'государственный', 'власть', 'гонение', 'сопоставимый', 'размах', 'цинизм', 'гонениями', 'вера', 'век', 'xx', 'страна', 'повсемерно', 'проводиться', 'обыск', 'епархия', 'монастырь', 'приход', 'надуманный', 'предлогам', 'заводится', 'уголовный', 'дело', 'каждый', 'день', 'сильный', 'сильный', 'звучать', 'призыв', 'полностью', 'запретить', 'деятельность', 'канонический', 'православный', 'церковь', 'расценивать', 'часть', 'глобальный', 'внешний', 'заказ', 'уничтожение', 'канонический', 'православие', 'предел', 'отдельно', 'взять', 'страна', 'украина', 'отметить', 'патриарх', 'московский', 'русь', 'кирилл']","['патриарх', 'кирилл', 'киев', 'пытаться', 'использовать', 'упц', 'разжигание', 'русско', 'украинской', 'вражда']"
99,104,2023-01-26 14:04:00,Политика,"Николай Патрушев: Используя нацистский марионеточный киевский режим, коллективный Запад ведет поход против России",https://www.1tv.ru/news/2023-01-26/446010-nikolay_patrushev_ispolzuya_natsistskiy_marionetochnyy_kievskiy_rezhim_kollektivnyy_zapad_vedet_pohod_protiv_rossii,"Секретарь Совета безопасности РФ Николай Патрушев в Петербурге провел совещание по подготовке инженерных кадров для судостроения, кораблестроения и Военно-морского флота. В новых условиях этот вопрос приобретает особое значение. США и НАТО, по словам Патрушева, стали участниками конфликта на Украине и с окончанием горячей фазы, проксивойна против нашей страны не закончится. «Сегодняшние события на Украине стали итогом многолетней подготовки США к гибридной войне против России и к попытке помешать формированию многополярного мира. Ход проведения специальной военной операции на Украине показывает, что США и НАТО намерены и дальше прилагать усилия на затягивание этого военного конфликта и стали его участниками. В то же время необходимо понимать, что даже с окончанием горячей фазы конфликта на Украине англосаксонский мир не прекратит проксивойну против России и ее союзников», — отметил секретарь Совбеза России Николай Патрушев.","Политика,Национальная безопасность,Конфликты,Специальная военная операция на Украине,Николай Патрушев",71.0,0-15,2023-01-26 14:04:00,2023-01-26,2023,2023-01,14,3,False,"['секретарь', 'совет', 'безопасность', 'рф', 'николай', 'патрушев', 'петербург', 'провести', 'совещание', 'подготовка', 'инженерный', 'кадр', 'судостроение', 'кораблестроение', 'военно', 'морской', 'флот', 'новый', 'условие', 'вопрос', 'приобретать', 'особый', 'значение', 'сша', 'нато', 'слово', 'патрушев', 'участник', 'конфликт', 'украина', 'окончание', 'горячий', 'фаза', 'проксивойна', 'против', 'страна', 'закончиться', 'сегодняшний', 'событие', 'украина', 'итог', 'многолетний', 'подготовка', 'сша', 'гибридный', 'война', 'против', 'россия', 'попытка', 'помешать', 'формирование', 'многополярный', 'мир', 'ход', 'проведение', 'специальный', 'военный', 'операция', 'украина', 'показывать', 'сша', 'нато', 'намерен', 'прилагать', 'усилие', 'затягивание', 'военный', 'конфликт', 'участник', 'время', 'понимать', 'окончание', 'горячий', 'фаза', 'конфликт', 'украина', 'англосаксонский', 'мир', 'прекратить', 'проксивойну', 'против', 'россия', 'союзник', 'отметить', 'секретарь', 'совбез', 'россия', 'николай', 'патрушев']","['николай', 'патрушев', 'использовать', 'нацистский', 'марионеточный', 'киевский', 'режим', 'коллективный', 'запад', 'вести', 'поход', 'против', 'россия']"
